y	x	key	showSelected1	group
3	3	21	21	-1
4	4	21	21	-1
5	5	21	21	-1
6	6	21	21	-1
4.66666666666667	7	21	21	-1
4	8	21	21	-1
4.5	9	21	21	-1
4	10	21	21	-1
3.66666666666667	11	21	21	-1
3.42857142857143	12	21	21	-1
3.25	13	21	21	-1
3.11111111111111	14	21	21	-1
3.33333333333333	15	21	21	-1
3.2	16	21	21	-1
3.09090909090909	17	21	21	-1
3.27272727272727	18	21	21	-1
3.16666666666667	19	21	21	-1
3.33333333333333	20	21	21	-1
3.5	21	21	21	-1
2	1	22	22	-1
2	2	22	22	-1
3	3	22	22	-1
4	4	22	22	-1
5	5	22	22	-1
6	6	22	22	-1
4.66666666666667	7	22	22	-1
4	8	22	22	-1
4.5	9	22	22	-1
4	10	22	22	-1
3.66666666666667	11	22	22	-1
3.42857142857143	12	22	22	-1
3.25	13	22	22	-1
3.11111111111111	14	22	22	-1
3.33333333333333	15	22	22	-1
3.2	16	22	22	-1
3.09090909090909	17	22	22	-1
3.27272727272727	18	22	22	-1
3.16666666666667	19	22	22	-1
3.33333333333333	20	22	22	-1
3.5	21	22	22	-1
3.66666666666667	22	22	22	-1
2	1	23	23	-1
2	2	23	23	-1
3	3	23	23	-1
4	4	23	23	-1
5	5	23	23	-1
6	6	23	23	-1
4.66666666666667	7	23	23	-1
4	8	23	23	-1
4.5	9	23	23	-1
4	10	23	23	-1
3.66666666666667	11	23	23	-1
3.42857142857143	12	23	23	-1
3.25	13	23	23	-1
3.11111111111111	14	23	23	-1
3.33333333333333	15	23	23	-1
3.2	16	23	23	-1
3.09090909090909	17	23	23	-1
3.27272727272727	18	23	23	-1
3.16666666666667	19	23	23	-1
3.33333333333333	20	23	23	-1
3.5	21	23	23	-1
3.66666666666667	22	23	23	-1
3.83333333333333	23	23	23	-1
2	1	24	24	-1
2	2	24	24	-1
3	3	24	24	-1
4	4	24	24	-1
5	5	24	24	-1
6	6	24	24	-1
4.66666666666667	7	24	24	-1
4	8	24	24	-1
4.5	9	24	24	-1
4	10	24	24	-1
3.66666666666667	11	24	24	-1
3.42857142857143	12	24	24	-1
3.25	13	24	24	-1
3.11111111111111	14	24	24	-1
3.33333333333333	15	24	24	-1
3.2	16	24	24	-1
3.09090909090909	17	24	24	-1
3.27272727272727	18	24	24	-1
3.16666666666667	19	24	24	-1
3.33333333333333	20	24	24	-1
3.5	21	24	24	-1
3.66666666666667	22	24	24	-1
3.83333333333333	23	24	24	-1
3.69230769230769	24	24	24	-1
2	1	25	25	-1
2	2	25	25	-1
3	3	25	25	-1
4	4	25	25	-1
5	5	25	25	-1
6	6	25	25	-1
4.66666666666667	7	25	25	-1
4	8	25	25	-1
4.5	9	25	25	-1
4	10	25	25	-1
3.66666666666667	11	25	25	-1
3.42857142857143	12	25	25	-1
3.25	13	25	25	-1
3.11111111111111	14	25	25	-1
3.33333333333333	15	25	25	-1
3.2	16	25	25	-1
3.09090909090909	17	25	25	-1
3.27272727272727	18	25	25	-1
3.16666666666667	19	25	25	-1
3.33333333333333	20	25	25	-1
3.5	21	25	25	-1
3.66666666666667	22	25	25	-1
3.83333333333333	23	25	25	-1
3.69230769230769	24	25	25	-1
3.57142857142857	25	25	25	-1
2	1	26	26	-1
2	2	26	26	-1
3	3	26	26	-1
4	4	26	26	-1
5	5	26	26	-1
6	6	26	26	-1
4.66666666666667	7	26	26	-1
4	8	26	26	-1
4.5	9	26	26	-1
4	10	26	26	-1
3.66666666666667	11	26	26	-1
3.42857142857143	12	26	26	-1
3.25	13	26	26	-1
3.11111111111111	14	26	26	-1
3.33333333333333	15	26	26	-1
3.2	16	26	26	-1
3.09090909090909	17	26	26	-1
3.27272727272727	18	26	26	-1
3.16666666666667	19	26	26	-1
3.33333333333333	20	26	26	-1
3.5	21	26	26	-1
3.66666666666667	22	26	26	-1
3.83333333333333	23	26	26	-1
3.69230769230769	24	26	26	-1
3.57142857142857	25	26	26	-1
3.71428571428571	26	26	26	-1
2	1	27	27	-1
2	2	27	27	-1
3	3	27	27	-1
4	4	27	27	-1
5	5	27	27	-1
6	6	27	27	-1
4.66666666666667	7	27	27	-1
4	8	27	27	-1
4.5	9	27	27	-1
4	10	27	27	-1
3.66666666666667	11	27	27	-1
3.42857142857143	12	27	27	-1
3.25	13	27	27	-1
3.11111111111111	14	27	27	-1
3.33333333333333	15	27	27	-1
3.2	16	27	27	-1
3.09090909090909	17	27	27	-1
3.27272727272727	18	27	27	-1
3.16666666666667	19	27	27	-1
3.33333333333333	20	27	27	-1
3.5	21	27	27	-1
3.66666666666667	22	27	27	-1
3.83333333333333	23	27	27	-1
3.69230769230769	24	27	27	-1
3.57142857142857	25	27	27	-1
3.71428571428571	26	27	27	-1
3.6	27	27	27	-1
2	1	28	28	-1
2	2	28	28	-1
3	3	28	28	-1
4	4	28	28	-1
5	5	28	28	-1
6	6	28	28	-1
4.66666666666667	7	28	28	-1
4	8	28	28	-1
4.5	9	28	28	-1
4	10	28	28	-1
3.66666666666667	11	28	28	-1
3.42857142857143	12	28	28	-1
3.25	13	28	28	-1
3.11111111111111	14	28	28	-1
3.33333333333333	15	28	28	-1
3.2	16	28	28	-1
3.09090909090909	17	28	28	-1
3.27272727272727	18	28	28	-1
3.16666666666667	19	28	28	-1
3.33333333333333	20	28	28	-1
3.5	21	28	28	-1
3.66666666666667	22	28	28	-1
3.83333333333333	23	28	28	-1
3.69230769230769	24	28	28	-1
3.57142857142857	25	28	28	-1
3.71428571428571	26	28	28	-1
3.6	27	28	28	-1
3.5	28	28	28	-1
2	1	29	29	-1
2	2	29	29	-1
3	3	29	29	-1
4	4	29	29	-1
5	5	29	29	-1
6	6	29	29	-1
4.66666666666667	7	29	29	-1
4	8	29	29	-1
4.5	9	29	29	-1
4	10	29	29	-1
3.66666666666667	11	29	29	-1
3.42857142857143	12	29	29	-1
3.25	13	29	29	-1
3.11111111111111	14	29	29	-1
3.33333333333333	15	29	29	-1
3.2	16	29	29	-1
3.09090909090909	17	29	29	-1
3.27272727272727	18	29	29	-1
3.16666666666667	19	29	29	-1
3.33333333333333	20	29	29	-1
3.5	21	29	29	-1
3.66666666666667	22	29	29	-1
3.83333333333333	23	29	29	-1
3.69230769230769	24	29	29	-1
3.57142857142857	25	29	29	-1
3.71428571428571	26	29	29	-1
3.6	27	29	29	-1
3.5	28	29	29	-1
3.41176470588235	29	29	29	-1
2	1	30	30	-1
2	2	30	30	-1
3	3	30	30	-1
4	4	30	30	-1
5	5	30	30	-1
6	6	30	30	-1
4.66666666666667	7	30	30	-1
4	8	30	30	-1
4.5	9	30	30	-1
4	10	30	30	-1
3.66666666666667	11	30	30	-1
3.42857142857143	12	30	30	-1
3.25	13	30	30	-1
3.11111111111111	14	30	30	-1
3.33333333333333	15	30	30	-1
3.2	16	30	30	-1
3.09090909090909	17	30	30	-1
3.27272727272727	18	30	30	-1
3.16666666666667	19	30	30	-1
3.33333333333333	20	30	30	-1
3.5	21	30	30	-1
3.66666666666667	22	30	30	-1
3.83333333333333	23	30	30	-1
3.69230769230769	24	30	30	-1
3.57142857142857	25	30	30	-1
3.71428571428571	26	30	30	-1
3.6	27	30	30	-1
3.5	28	30	30	-1
3.41176470588235	29	30	30	-1
3.33333333333333	30	30	30	-1
2	1	31	31	-1
2	2	31	31	-1
3	3	31	31	-1
4	4	31	31	-1
5	5	31	31	-1
6	6	31	31	-1
4.66666666666667	7	31	31	-1
4	8	31	31	-1
4.5	9	31	31	-1
4	10	31	31	-1
3.66666666666667	11	31	31	-1
3.42857142857143	12	31	31	-1
3.25	13	31	31	-1
3.11111111111111	14	31	31	-1
3.33333333333333	15	31	31	-1
3.2	16	31	31	-1
3.09090909090909	17	31	31	-1
3.27272727272727	18	31	31	-1
3.16666666666667	19	31	31	-1
3.33333333333333	20	31	31	-1
3.5	21	31	31	-1
3.66666666666667	22	31	31	-1
3.83333333333333	23	31	31	-1
3.69230769230769	24	31	31	-1
3.57142857142857	25	31	31	-1
3.71428571428571	26	31	31	-1
3.6	27	31	31	-1
3.5	28	31	31	-1
3.41176470588235	29	31	31	-1
3.33333333333333	30	31	31	-1
3.26315789473684	31	31	31	-1
2	1	32	32	-1
2	2	32	32	-1
3	3	32	32	-1
4	4	32	32	-1
5	5	32	32	-1
6	6	32	32	-1
4.66666666666667	7	32	32	-1
4	8	32	32	-1
4.5	9	32	32	-1
4	10	32	32	-1
3.66666666666667	11	32	32	-1
3.42857142857143	12	32	32	-1
3.25	13	32	32	-1
3.11111111111111	14	32	32	-1
3.33333333333333	15	32	32	-1
3.2	16	32	32	-1
3.09090909090909	17	32	32	-1
3.27272727272727	18	32	32	-1
3.16666666666667	19	32	32	-1
3.33333333333333	20	32	32	-1
3.5	21	32	32	-1
3.66666666666667	22	32	32	-1
3.83333333333333	23	32	32	-1
3.69230769230769	24	32	32	-1
3.57142857142857	25	32	32	-1
3.71428571428571	26	32	32	-1
3.6	27	32	32	-1
3.5	28	32	32	-1
3.41176470588235	29	32	32	-1
3.33333333333333	30	32	32	-1
3.26315789473684	31	32	32	-1
3.2	32	32	32	-1
2	1	33	33	-1
2	2	33	33	-1
3	3	33	33	-1
4	4	33	33	-1
5	5	33	33	-1
6	6	33	33	-1
4.66666666666667	7	33	33	-1
4	8	33	33	-1
4.5	9	33	33	-1
4	10	33	33	-1
3.66666666666667	11	33	33	-1
3.42857142857143	12	33	33	-1
3.25	13	33	33	-1
3.11111111111111	14	33	33	-1
3.33333333333333	15	33	33	-1
3.2	16	33	33	-1
3.09090909090909	17	33	33	-1
3.27272727272727	18	33	33	-1
3.16666666666667	19	33	33	-1
3.33333333333333	20	33	33	-1
3.5	21	33	33	-1
3.66666666666667	22	33	33	-1
3.83333333333333	23	33	33	-1
3.69230769230769	24	33	33	-1
3.57142857142857	25	33	33	-1
3.71428571428571	26	33	33	-1
3.6	27	33	33	-1
3.5	28	33	33	-1
3.41176470588235	29	33	33	-1
3.33333333333333	30	33	33	-1
3.26315789473684	31	33	33	-1
3.2	32	33	33	-1
3.3	33	33	33	-1
2	1	34	34	-1
2	2	34	34	-1
3	3	34	34	-1
4	4	34	34	-1
5	5	34	34	-1
6	6	34	34	-1
4.66666666666667	7	34	34	-1
4	8	34	34	-1
4.5	9	34	34	-1
4	10	34	34	-1
3.66666666666667	11	34	34	-1
3.42857142857143	12	34	34	-1
3.25	13	34	34	-1
3.11111111111111	14	34	34	-1
3.33333333333333	15	34	34	-1
3.2	16	34	34	-1
3.09090909090909	17	34	34	-1
3.27272727272727	18	34	34	-1
3.16666666666667	19	34	34	-1
3.33333333333333	20	34	34	-1
3.5	21	34	34	-1
3.66666666666667	22	34	34	-1
3.83333333333333	23	34	34	-1
3.69230769230769	24	34	34	-1
3.57142857142857	25	34	34	-1
3.71428571428571	26	34	34	-1
3.6	27	34	34	-1
3.5	28	34	34	-1
3.41176470588235	29	34	34	-1
3.33333333333333	30	34	34	-1
3.26315789473684	31	34	34	-1
3.2	32	34	34	-1
3.3	33	34	34	-1
3.23809523809524	34	34	34	-1
2	1	35	35	-1
2	2	35	35	-1
3	3	35	35	-1
4	4	35	35	-1
5	5	35	35	-1
6	6	35	35	-1
4.66666666666667	7	35	35	-1
4	8	35	35	-1
4.5	9	35	35	-1
4	10	35	35	-1
3.66666666666667	11	35	35	-1
3.42857142857143	12	35	35	-1
3.25	13	35	35	-1
3.11111111111111	14	35	35	-1
3.33333333333333	15	35	35	-1
3.2	16	35	35	-1
3.09090909090909	17	35	35	-1
3.27272727272727	18	35	35	-1
3.16666666666667	19	35	35	-1
3.33333333333333	20	35	35	-1
3.5	21	35	35	-1
3.66666666666667	22	35	35	-1
3.83333333333333	23	35	35	-1
3.69230769230769	24	35	35	-1
3.57142857142857	25	35	35	-1
3.71428571428571	26	35	35	-1
3.6	27	35	35	-1
3.5	28	35	35	-1
3.41176470588235	29	35	35	-1
3.33333333333333	30	35	35	-1
3.26315789473684	31	35	35	-1
3.2	32	35	35	-1
3.3	33	35	35	-1
3.23809523809524	34	35	35	-1
3.18181818181818	35	35	35	-1
2	1	36	36	-1
2	2	36	36	-1
3	3	36	36	-1
4	4	36	36	-1
5	5	36	36	-1
6	6	36	36	-1
4.66666666666667	7	36	36	-1
4	8	36	36	-1
4.5	9	36	36	-1
4	10	36	36	-1
3.66666666666667	11	36	36	-1
3.42857142857143	12	36	36	-1
3.25	13	36	36	-1
3.11111111111111	14	36	36	-1
3.33333333333333	15	36	36	-1
3.2	16	36	36	-1
3.09090909090909	17	36	36	-1
3.27272727272727	18	36	36	-1
3.16666666666667	19	36	36	-1
3.33333333333333	20	36	36	-1
3.5	21	36	36	-1
3.66666666666667	22	36	36	-1
3.83333333333333	23	36	36	-1
3.69230769230769	24	36	36	-1
3.57142857142857	25	36	36	-1
3.71428571428571	26	36	36	-1
3.6	27	36	36	-1
3.5	28	36	36	-1
3.41176470588235	29	36	36	-1
3.33333333333333	30	36	36	-1
3.26315789473684	31	36	36	-1
3.2	32	36	36	-1
3.3	33	36	36	-1
3.23809523809524	34	36	36	-1
3.18181818181818	35	36	36	-1
3.1304347826087	36	36	36	-1
2	1	37	37	-1
2	2	37	37	-1
3	3	37	37	-1
4	4	37	37	-1
5	5	37	37	-1
6	6	37	37	-1
4.66666666666667	7	37	37	-1
4	8	37	37	-1
4.5	9	37	37	-1
4	10	37	37	-1
3.66666666666667	11	37	37	-1
3.42857142857143	12	37	37	-1
3.25	13	37	37	-1
3.11111111111111	14	37	37	-1
3.33333333333333	15	37	37	-1
3.2	16	37	37	-1
3.09090909090909	17	37	37	-1
3.27272727272727	18	37	37	-1
3.16666666666667	19	37	37	-1
3.33333333333333	20	37	37	-1
3.5	21	37	37	-1
3.66666666666667	22	37	37	-1
3.83333333333333	23	37	37	-1
3.69230769230769	24	37	37	-1
3.57142857142857	25	37	37	-1
3.71428571428571	26	37	37	-1
3.6	27	37	37	-1
3.5	28	37	37	-1
3.41176470588235	29	37	37	-1
3.33333333333333	30	37	37	-1
3.26315789473684	31	37	37	-1
3.2	32	37	37	-1
3.3	33	37	37	-1
3.23809523809524	34	37	37	-1
3.18181818181818	35	37	37	-1
3.1304347826087	36	37	37	-1
3.21739130434783	37	37	37	-1
2	1	38	38	-1
2	2	38	38	-1
3	3	38	38	-1
4	4	38	38	-1
5	5	38	38	-1
6	6	38	38	-1
4.66666666666667	7	38	38	-1
4	8	38	38	-1
4.5	9	38	38	-1
4	10	38	38	-1
3.66666666666667	11	38	38	-1
3.42857142857143	12	38	38	-1
3.25	13	38	38	-1
3.11111111111111	14	38	38	-1
3.33333333333333	15	38	38	-1
3.2	16	38	38	-1
3.09090909090909	17	38	38	-1
3.27272727272727	18	38	38	-1
3.16666666666667	19	38	38	-1
3.33333333333333	20	38	38	-1
3.5	21	38	38	-1
3.66666666666667	22	38	38	-1
3.83333333333333	23	38	38	-1
3.69230769230769	24	38	38	-1
3.57142857142857	25	38	38	-1
3.71428571428571	26	38	38	-1
3.6	27	38	38	-1
3.5	28	38	38	-1
3.41176470588235	29	38	38	-1
3.33333333333333	30	38	38	-1
3.26315789473684	31	38	38	-1
3.2	32	38	38	-1
3.3	33	38	38	-1
3.23809523809524	34	38	38	-1
3.18181818181818	35	38	38	-1
3.1304347826087	36	38	38	-1
3.21739130434783	37	38	38	-1
3.16666666666667	38	38	38	-1
2	1	39	39	-1
2	2	39	39	-1
3	3	39	39	-1
4	4	39	39	-1
5	5	39	39	-1
6	6	39	39	-1
4.66666666666667	7	39	39	-1
4	8	39	39	-1
4.5	9	39	39	-1
4	10	39	39	-1
3.66666666666667	11	39	39	-1
3.42857142857143	12	39	39	-1
3.25	13	39	39	-1
3.11111111111111	14	39	39	-1
3.33333333333333	15	39	39	-1
3.2	16	39	39	-1
3.09090909090909	17	39	39	-1
3.27272727272727	18	39	39	-1
3.16666666666667	19	39	39	-1
3.33333333333333	20	39	39	-1
3.5	21	39	39	-1
3.66666666666667	22	39	39	-1
3.83333333333333	23	39	39	-1
3.69230769230769	24	39	39	-1
3.57142857142857	25	39	39	-1
3.71428571428571	26	39	39	-1
3.6	27	39	39	-1
3.5	28	39	39	-1
3.41176470588235	29	39	39	-1
3.33333333333333	30	39	39	-1
3.26315789473684	31	39	39	-1
3.2	32	39	39	-1
3.3	33	39	39	-1
3.23809523809524	34	39	39	-1
3.18181818181818	35	39	39	-1
3.1304347826087	36	39	39	-1
3.21739130434783	37	39	39	-1
3.16666666666667	38	39	39	-1
3.12	39	39	39	-1
2	1	40	40	-1
2	2	40	40	-1
3	3	40	40	-1
4	4	40	40	-1
5	5	40	40	-1
6	6	40	40	-1
4.66666666666667	7	40	40	-1
4	8	40	40	-1
4.5	9	40	40	-1
4	10	40	40	-1
3.66666666666667	11	40	40	-1
3.42857142857143	12	40	40	-1
3.25	13	40	40	-1
3.11111111111111	14	40	40	-1
3.33333333333333	15	40	40	-1
3.2	16	40	40	-1
3.09090909090909	17	40	40	-1
3.27272727272727	18	40	40	-1
3.16666666666667	19	40	40	-1
3.33333333333333	20	40	40	-1
3.5	21	40	40	-1
3.66666666666667	22	40	40	-1
3.83333333333333	23	40	40	-1
3.69230769230769	24	40	40	-1
3.57142857142857	25	40	40	-1
3.71428571428571	26	40	40	-1
3.6	27	40	40	-1
3.5	28	40	40	-1
3.41176470588235	29	40	40	-1
3.33333333333333	30	40	40	-1
3.26315789473684	31	40	40	-1
3.2	32	40	40	-1
3.3	33	40	40	-1
3.23809523809524	34	40	40	-1
3.18181818181818	35	40	40	-1
3.1304347826087	36	40	40	-1
3.21739130434783	37	40	40	-1
3.16666666666667	38	40	40	-1
3.12	39	40	40	-1
3.2	40	40	40	-1
2	1	41	41	-1
2	2	41	41	-1
3	3	41	41	-1
4	4	41	41	-1
5	5	41	41	-1
6	6	41	41	-1
4.66666666666667	7	41	41	-1
4	8	41	41	-1
4.5	9	41	41	-1
4	10	41	41	-1
3.66666666666667	11	41	41	-1
3.42857142857143	12	41	41	-1
3.25	13	41	41	-1
3.11111111111111	14	41	41	-1
3.33333333333333	15	41	41	-1
3.2	16	41	41	-1
3.09090909090909	17	41	41	-1
3.27272727272727	18	41	41	-1
3.16666666666667	19	41	41	-1
3.33333333333333	20	41	41	-1
3.5	21	41	41	-1
3.66666666666667	22	41	41	-1
3.83333333333333	23	41	41	-1
3.69230769230769	24	41	41	-1
3.57142857142857	25	41	41	-1
3.71428571428571	26	41	41	-1
3.6	27	41	41	-1
3.5	28	41	41	-1
3.41176470588235	29	41	41	-1
3.33333333333333	30	41	41	-1
3.26315789473684	31	41	41	-1
3.2	32	41	41	-1
3.3	33	41	41	-1
3.23809523809524	34	41	41	-1
3.18181818181818	35	41	41	-1
3.1304347826087	36	41	41	-1
3.21739130434783	37	41	41	-1
3.16666666666667	38	41	41	-1
3.12	39	41	41	-1
3.2	40	41	41	-1
3.15384615384615	41	41	41	-1
2	1	42	42	-1
2	2	42	42	-1
3	3	42	42	-1
4	4	42	42	-1
5	5	42	42	-1
6	6	42	42	-1
4.66666666666667	7	42	42	-1
4	8	42	42	-1
4.5	9	42	42	-1
4	10	42	42	-1
3.66666666666667	11	42	42	-1
3.42857142857143	12	42	42	-1
3.25	13	42	42	-1
3.11111111111111	14	42	42	-1
3.33333333333333	15	42	42	-1
3.2	16	42	42	-1
3.09090909090909	17	42	42	-1
3.27272727272727	18	42	42	-1
3.16666666666667	19	42	42	-1
3.33333333333333	20	42	42	-1
3.5	21	42	42	-1
3.66666666666667	22	42	42	-1
3.83333333333333	23	42	42	-1
3.69230769230769	24	42	42	-1
3.57142857142857	25	42	42	-1
3.71428571428571	26	42	42	-1
3.6	27	42	42	-1
3.5	28	42	42	-1
3.41176470588235	29	42	42	-1
3.33333333333333	30	42	42	-1
3.26315789473684	31	42	42	-1
3.2	32	42	42	-1
3.3	33	42	42	-1
3.23809523809524	34	42	42	-1
3.18181818181818	35	42	42	-1
3.1304347826087	36	42	42	-1
3.21739130434783	37	42	42	-1
3.16666666666667	38	42	42	-1
3.12	39	42	42	-1
3.2	40	42	42	-1
3.15384615384615	41	42	42	-1
3.23076923076923	42	42	42	-1
2	1	43	43	-1
2	2	43	43	-1
3	3	43	43	-1
4	4	43	43	-1
5	5	43	43	-1
6	6	43	43	-1
4.66666666666667	7	43	43	-1
4	8	43	43	-1
4.5	9	43	43	-1
4	10	43	43	-1
3.66666666666667	11	43	43	-1
3.42857142857143	12	43	43	-1
3.25	13	43	43	-1
3.11111111111111	14	43	43	-1
3.33333333333333	15	43	43	-1
3.2	16	43	43	-1
3.09090909090909	17	43	43	-1
3.27272727272727	18	43	43	-1
3.16666666666667	19	43	43	-1
3.33333333333333	20	43	43	-1
3.5	21	43	43	-1
3.66666666666667	22	43	43	-1
3.83333333333333	23	43	43	-1
3.69230769230769	24	43	43	-1
3.57142857142857	25	43	43	-1
3.71428571428571	26	43	43	-1
3.6	27	43	43	-1
3.5	28	43	43	-1
3.41176470588235	29	43	43	-1
3.33333333333333	30	43	43	-1
3.26315789473684	31	43	43	-1
3.2	32	43	43	-1
3.3	33	43	43	-1
3.23809523809524	34	43	43	-1
3.18181818181818	35	43	43	-1
3.1304347826087	36	43	43	-1
3.21739130434783	37	43	43	-1
3.16666666666667	38	43	43	-1
3.12	39	43	43	-1
3.2	40	43	43	-1
3.15384615384615	41	43	43	-1
3.23076923076923	42	43	43	-1
3.18518518518519	43	43	43	-1
2	1	44	44	-1
2	2	44	44	-1
3	3	44	44	-1
4	4	44	44	-1
5	5	44	44	-1
6	6	44	44	-1
4.66666666666667	7	44	44	-1
4	8	44	44	-1
4.5	9	44	44	-1
4	10	44	44	-1
3.66666666666667	11	44	44	-1
3.42857142857143	12	44	44	-1
3.25	13	44	44	-1
3.11111111111111	14	44	44	-1
3.33333333333333	15	44	44	-1
3.2	16	44	44	-1
3.09090909090909	17	44	44	-1
3.27272727272727	18	44	44	-1
3.16666666666667	19	44	44	-1
3.33333333333333	20	44	44	-1
3.5	21	44	44	-1
3.66666666666667	22	44	44	-1
3.83333333333333	23	44	44	-1
3.69230769230769	24	44	44	-1
3.57142857142857	25	44	44	-1
3.71428571428571	26	44	44	-1
3.6	27	44	44	-1
3.5	28	44	44	-1
3.41176470588235	29	44	44	-1
3.33333333333333	30	44	44	-1
3.26315789473684	31	44	44	-1
3.2	32	44	44	-1
3.3	33	44	44	-1
3.23809523809524	34	44	44	-1
3.18181818181818	35	44	44	-1
3.1304347826087	36	44	44	-1
3.21739130434783	37	44	44	-1
3.16666666666667	38	44	44	-1
3.12	39	44	44	-1
3.2	40	44	44	-1
3.15384615384615	41	44	44	-1
3.23076923076923	42	44	44	-1
3.18518518518519	43	44	44	-1
3.14285714285714	44	44	44	-1
2	1	45	45	-1
2	2	45	45	-1
3	3	45	45	-1
4	4	45	45	-1
5	5	45	45	-1
6	6	45	45	-1
4.66666666666667	7	45	45	-1
4	8	45	45	-1
4.5	9	45	45	-1
4	10	45	45	-1
3.66666666666667	11	45	45	-1
3.42857142857143	12	45	45	-1
3.25	13	45	45	-1
3.11111111111111	14	45	45	-1
3.33333333333333	15	45	45	-1
3.2	16	45	45	-1
3.09090909090909	17	45	45	-1
3.27272727272727	18	45	45	-1
3.16666666666667	19	45	45	-1
3.33333333333333	20	45	45	-1
3.5	21	45	45	-1
3.66666666666667	22	45	45	-1
3.83333333333333	23	45	45	-1
3.69230769230769	24	45	45	-1
3.57142857142857	25	45	45	-1
3.71428571428571	26	45	45	-1
3.6	27	45	45	-1
3.5	28	45	45	-1
3.41176470588235	29	45	45	-1
3.33333333333333	30	45	45	-1
3.26315789473684	31	45	45	-1
3.2	32	45	45	-1
3.3	33	45	45	-1
3.23809523809524	34	45	45	-1
3.18181818181818	35	45	45	-1
3.1304347826087	36	45	45	-1
3.21739130434783	37	45	45	-1
3.16666666666667	38	45	45	-1
3.12	39	45	45	-1
3.2	40	45	45	-1
3.15384615384615	41	45	45	-1
3.23076923076923	42	45	45	-1
3.18518518518519	43	45	45	-1
3.14285714285714	44	45	45	-1
3.21428571428571	45	45	45	-1
2	1	46	46	-1
2	2	46	46	-1
3	3	46	46	-1
4	4	46	46	-1
5	5	46	46	-1
6	6	46	46	-1
4.66666666666667	7	46	46	-1
4	8	46	46	-1
4.5	9	46	46	-1
4	10	46	46	-1
3.66666666666667	11	46	46	-1
3.42857142857143	12	46	46	-1
3.25	13	46	46	-1
3.11111111111111	14	46	46	-1
3.33333333333333	15	46	46	-1
3.2	16	46	46	-1
3.09090909090909	17	46	46	-1
3.27272727272727	18	46	46	-1
3.16666666666667	19	46	46	-1
3.33333333333333	20	46	46	-1
3.5	21	46	46	-1
3.66666666666667	22	46	46	-1
3.83333333333333	23	46	46	-1
3.69230769230769	24	46	46	-1
3.57142857142857	25	46	46	-1
3.71428571428571	26	46	46	-1
3.6	27	46	46	-1
3.5	28	46	46	-1
3.41176470588235	29	46	46	-1
3.33333333333333	30	46	46	-1
3.26315789473684	31	46	46	-1
3.2	32	46	46	-1
3.3	33	46	46	-1
3.23809523809524	34	46	46	-1
3.18181818181818	35	46	46	-1
3.1304347826087	36	46	46	-1
3.21739130434783	37	46	46	-1
3.16666666666667	38	46	46	-1
3.12	39	46	46	-1
3.2	40	46	46	-1
3.15384615384615	41	46	46	-1
3.23076923076923	42	46	46	-1
3.18518518518519	43	46	46	-1
3.14285714285714	44	46	46	-1
3.21428571428571	45	46	46	-1
3.17241379310345	46	46	46	-1
2	1	47	47	-1
2	2	47	47	-1
3	3	47	47	-1
4	4	47	47	-1
5	5	47	47	-1
6	6	47	47	-1
4.66666666666667	7	47	47	-1
4	8	47	47	-1
4.5	9	47	47	-1
4	10	47	47	-1
3.66666666666667	11	47	47	-1
3.42857142857143	12	47	47	-1
3.25	13	47	47	-1
3.11111111111111	14	47	47	-1
3.33333333333333	15	47	47	-1
3.2	16	47	47	-1
3.09090909090909	17	47	47	-1
3.27272727272727	18	47	47	-1
3.16666666666667	19	47	47	-1
3.33333333333333	20	47	47	-1
3.5	21	47	47	-1
3.66666666666667	22	47	47	-1
3.83333333333333	23	47	47	-1
3.69230769230769	24	47	47	-1
3.57142857142857	25	47	47	-1
3.71428571428571	26	47	47	-1
3.6	27	47	47	-1
3.5	28	47	47	-1
3.41176470588235	29	47	47	-1
3.33333333333333	30	47	47	-1
3.26315789473684	31	47	47	-1
3.2	32	47	47	-1
3.3	33	47	47	-1
3.23809523809524	34	47	47	-1
3.18181818181818	35	47	47	-1
3.1304347826087	36	47	47	-1
3.21739130434783	37	47	47	-1
3.16666666666667	38	47	47	-1
3.12	39	47	47	-1
3.2	40	47	47	-1
3.15384615384615	41	47	47	-1
3.23076923076923	42	47	47	-1
3.18518518518519	43	47	47	-1
3.14285714285714	44	47	47	-1
3.21428571428571	45	47	47	-1
3.17241379310345	46	47	47	-1
3.13333333333333	47	47	47	-1
2	1	48	48	-1
2	2	48	48	-1
3	3	48	48	-1
4	4	48	48	-1
5	5	48	48	-1
6	6	48	48	-1
4.66666666666667	7	48	48	-1
4	8	48	48	-1
4.5	9	48	48	-1
4	10	48	48	-1
3.66666666666667	11	48	48	-1
3.42857142857143	12	48	48	-1
3.25	13	48	48	-1
3.11111111111111	14	48	48	-1
3.33333333333333	15	48	48	-1
3.2	16	48	48	-1
3.09090909090909	17	48	48	-1
3.27272727272727	18	48	48	-1
3.16666666666667	19	48	48	-1
3.33333333333333	20	48	48	-1
3.5	21	48	48	-1
3.66666666666667	22	48	48	-1
3.83333333333333	23	48	48	-1
3.69230769230769	24	48	48	-1
3.57142857142857	25	48	48	-1
3.71428571428571	26	48	48	-1
3.6	27	48	48	-1
3.5	28	48	48	-1
3.41176470588235	29	48	48	-1
3.33333333333333	30	48	48	-1
3.26315789473684	31	48	48	-1
3.2	32	48	48	-1
3.3	33	48	48	-1
